iter; numVertices; distance; numEdges; edgeProbability; TS_D_ok; TS_D_time; BF_D_ok; BF_D_time; TS_R_ok; TS_R_time; BF_R_ok; BF_R_time; 
2; 15; 60; 69; 66; 1; 12; 1; 0; 1; 1; 1; 0; 
2; 15; 70; 83; 79; 1; 1; 1; 0; 1; 0; 1; 0; 
2; 15; 80; 86; 82; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 15; 90; 101; 96; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 15; 100; 98; 93; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 15; 110; 105; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 15; 120; 105; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 15; 130; 105; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 15; 140; 105; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
2; 15; 150; 105; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
2; 16; 30; 19; 16; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 16; 40; 55; 46; 1; 15; 0; 0; 1; 0; 0; 0; 
2; 16; 50; 49; 41; 1; 195; 0; 0; 1; 24; 0; 0; 
2; 16; 60; 62; 52; 1; 1; 0; 0; 1; 2; 1; 1; 
2; 16; 70; 91; 76; 1; 1; 0; 0; 1; 0; 0; 0; 
2; 16; 80; 107; 89; 1; 1; 1; 0; 1; 0; 1; 1; 
2; 16; 90; 111; 93; 1; 0; 1; 0; 1; 1; 1; 0; 
2; 16; 100; 116; 97; 1; 0; 1; 0; 1; 1; 1; 0; 
2; 16; 110; 118; 98; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 16; 120; 120; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 16; 130; 120; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
2; 16; 140; 120; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 16; 150; 120; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 17; 30; 32; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 17; 40; 54; 40; 1; 43; 1; 1; 1; 11; 0; 0; 
2; 17; 50; 60; 44; 1; 1; 0; 0; 1; 8; 0; 0; 
2; 17; 60; 89; 65; 1; 2; 1; 1; 1; 3; 0; 0; 
2; 17; 70; 95; 70; 1; 1; 1; 225; 1; 0; 0; 0; 
2; 17; 80; 123; 90; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 17; 90; 123; 90; 1; 0; 1; 0; 1; 0; 1; 0; 
2; 17; 100; 127; 93; 1; 0; 1; 0; 1; 1; 1; 0; 
2; 17; 110; 136; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
2; 17; 120; 136; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 17; 130; 136; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 17; 140; 136; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 17; 150; 136; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 18; 30; 32; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 18; 40; 51; 33; 1; 362; 1; 1; 1; 2; 0; 0; 
2; 18; 50; 86; 56; 1; 1; 1; 1; 1; 3; 1; 1; 
2; 18; 60; 80; 52; 1; 61; 0; 0; 1; 0; 1; 13; 
2; 18; 70; 124; 81; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 18; 80; 128; 84; 1; 0; 1; 0; 1; 1; 1; 0; 
2; 18; 90; 143; 93; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 18; 100; 152; 99; 1; 0; 1; 1; 1; 0; 1; 8; 
2; 18; 110; 147; 96; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 18; 120; 153; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 18; 130; 153; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 18; 140; 153; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 18; 150; 153; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
2; 19; 30; 38; 22; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 19; 40; 65; 38; 0; 0; 0; 0; 1; 8; 0; 0; 
2; 19; 50; 62; 36; 1; 2; 0; 0; 1; 14; 0; 0; 
2; 19; 60; 134; 78; 1; 1; 1; 1; 1; 0; 1; 0; 
2; 19; 70; 141; 82; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 19; 80; 141; 82; 1; 1; 1; 1; 1; 0; 1; 1; 
2; 19; 90; 158; 92; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 19; 100; 165; 96; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 19; 110; 169; 99; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 19; 120; 171; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 19; 130; 171; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 19; 140; 171; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 19; 150; 171; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 20; 30; 52; 27; 0; 0; 0; 0; 1; 40; 0; 0; 
2; 20; 40; 80; 42; 0; 0; 0; 0; 1; 11; 0; 0; 
2; 20; 50; 92; 48; 0; 0; 1; 1; 1; 2; 0; 0; 
2; 20; 60; 103; 54; 1; 47; 1; 0; 1; 14; 1; 251; 
2; 20; 70; 131; 69; 1; 0; 1; 2; 1; 1; 0; 0; 
2; 20; 80; 162; 85; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 20; 90; 180; 95; 1; 1; 1; 0; 1; 0; 1; 1; 
2; 20; 100; 185; 97; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 20; 110; 188; 99; 1; 0; 1; 1; 1; 0; 1; 13; 
2; 20; 120; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 20; 130; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 20; 140; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 20; 150; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 21; 30; 45; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 21; 40; 85; 40; 1; 70; 0; 0; 1; 23; 0; 0; 
2; 21; 50; 116; 55; 1; 20; 0; 0; 1; 1; 0; 0; 
2; 21; 60; 110; 52; 1; 43; 1; 1; 1; 1; 1; 15; 
2; 21; 70; 170; 81; 1; 0; 1; 1; 1; 0; 1; 15; 
2; 21; 80; 189; 90; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 21; 90; 180; 86; 1; 0; 1; 2; 1; 0; 0; 0; 
2; 21; 100; 205; 98; 1; 1; 1; 1; 1; 0; 1; 2; 
2; 21; 110; 210; 100; 1; 0; 1; 1; 1; 0; 1; 2; 
2; 21; 120; 210; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 21; 130; 210; 100; 1; 0; 1; 1; 1; 1; 1; 1; 
2; 21; 140; 210; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 21; 150; 210; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 22; 30; 54; 23; 1; 388; 0; 0; 1; 95; 0; 0; 
2; 22; 40; 88; 38; 1; 130; 0; 0; 1; 85; 0; 0; 
2; 22; 50; 123; 53; 1; 7; 1; 1; 1; 0; 1; 19; 
2; 22; 60; 154; 67; 1; 3; 1; 1; 1; 1; 1; 662; 
2; 22; 70; 193; 84; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 22; 80; 194; 84; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 22; 90; 217; 94; 1; 0; 1; 2; 1; 0; 1; 0; 
2; 22; 100; 225; 97; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 22; 110; 230; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 22; 120; 231; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 22; 130; 231; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
2; 22; 140; 231; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
2; 22; 150; 231; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 23; 30; 60; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 23; 40; 88; 35; 0; 0; 0; 0; 1; 18; 0; 0; 
2; 23; 50; 110; 43; 1; 38; 0; 0; 1; 14; 1; 2; 
2; 23; 60; 145; 57; 1; 1; 0; 0; 1; 2; 1; 1; 
2; 23; 70; 177; 70; 1; 1; 0; 0; 1; 0; 0; 0; 
2; 23; 80; 215; 85; 1; 1; 1; 1; 1; 0; 1; 1; 
2; 23; 90; 233; 92; 1; 0; 1; 2; 1; 0; 1; 1; 
2; 23; 100; 247; 98; 1; 0; 1; 1; 1; 1; 1; 0; 
2; 23; 110; 251; 99; 1; 0; 1; 1; 1; 0; 1; 0; 
2; 23; 120; 252; 100; 1; 0; 1; 1; 1; 1; 1; 2; 
2; 23; 130; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 23; 140; 253; 100; 1; 0; 1; 1; 1; 1; 1; 1; 
2; 23; 150; 253; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
2; 24; 30; 62; 22; 0; 0; 0; 0; 1; 306; 0; 0; 
2; 24; 40; 109; 39; 1; 3; 0; 0; 1; 4; 0; 0; 
2; 24; 50; 106; 38; 1; 78; 1; 498; 1; 26; 0; 0; 
2; 24; 60; 154; 56; 1; 1; 1; 32; 1; 1; 1; 25; 
2; 24; 70; 220; 80; 1; 0; 1; 2; 1; 1; 1; 1; 
2; 24; 80; 255; 92; 1; 0; 1; 31; 1; 0; 1; 2; 
2; 24; 90; 258; 93; 1; 0; 1; 1; 1; 1; 1; 1; 
2; 24; 100; 269; 97; 1; 0; 1; 2; 1; 0; 1; 1; 
2; 24; 110; 272; 99; 1; 0; 1; 2; 1; 0; 1; 1; 
2; 24; 120; 276; 100; 1; 0; 1; 1; 1; 1; 1; 1; 
2; 24; 130; 276; 100; 1; 0; 1; 2; 1; 0; 1; 1; 
2; 24; 140; 276; 100; 1; 0; 1; 2; 1; 0; 1; 1; 
2; 24; 150; 276; 100; 1; 0; 1; 2; 1; 0; 1; 1; 
2; 25; 30; 55; 18; 0; 0; 0; 0; 0; 0; 0; 0; 
2; 25; 40; 109; 36; 1; 361; 0; 0; 1; 25; 1; 794; 
2; 25; 50; 183; 61; 1; 2; 0; 0; 1; 1; 1; 971; 
2; 25; 60; 197; 66; 1; 0; 0; 0; 1; 1; 1; 1; 
2; 25; 70; 203; 68; 1; 1; 1; 2; 1; 1; 1; 4; 
2; 25; 80; 259; 86; 1; 0; 1; 2; 1; 1; 1; 1; 
2; 25; 90; 289; 96; 1; 0; 1; 2; 1; 0; 1; 2; 
2; 25; 100; 285; 95; 1; 0; 1; 2; 1; 0; 1; 2; 
2; 25; 110; 297; 99; 1; 0; 1; 2; 1; 0; 1; 2; 
2; 25; 120; 300; 100; 1; 0; 1; 2; 1; 0; 1; 2; 
2; 25; 130; 300; 100; 1; 0; 1; 2; 1; 0; 1; 2; 
2; 25; 140; 300; 100; 1; 0; 1; 2; 1; 0; 1; 1; 
2; 25; 150; 300; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 5; 30; 6; 60; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 5; 40; 3; 30; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 5; 50; 7; 70; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 5; 60; 8; 80; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 5; 70; 4; 40; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 5; 80; 9; 90; 1; 0; 1; 0; 1; 42; 1; 1; 
3; 5; 90; 10; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 5; 100; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 5; 110; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 5; 120; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 5; 130; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 5; 140; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 5; 150; 10; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 30; 2; 13; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 6; 40; 3; 20; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 6; 50; 11; 73; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 6; 60; 14; 93; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 70; 10; 67; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 80; 14; 93; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 90; 15; 100; 1; 0; 1; 0; 1; 15; 1; 0; 
3; 6; 100; 14; 93; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 110; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 120; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 130; 15; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 6; 140; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 6; 150; 15; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 7; 30; 5; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 7; 40; 4; 19; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 7; 50; 18; 86; 1; 1; 1; 0; 1; 0; 1; 0; 
3; 7; 60; 12; 57; 1; 2; 1; 0; 1; 0; 1; 0; 
3; 7; 70; 16; 76; 1; 0; 1; 0; 1; 0; 1; 3; 
3; 7; 80; 20; 95; 1; 0; 1; 0; 1; 0; 1; 18; 
3; 7; 90; 18; 86; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 7; 100; 20; 95; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 7; 110; 21; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 7; 120; 21; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 7; 130; 21; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 7; 140; 21; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 7; 150; 21; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 8; 30; 6; 21; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 8; 40; 10; 36; 0; 0; 0; 0; 0; 0; 1; 0; 
3; 8; 50; 12; 43; 1; 48; 0; 0; 0; 0; 0; 0; 
3; 8; 60; 17; 61; 1; 2; 1; 3; 1; 0; 1; 0; 
3; 8; 70; 21; 75; 1; 2; 1; 0; 1; 0; 1; 3; 
3; 8; 80; 25; 89; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 8; 90; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 8; 100; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 8; 110; 28; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
3; 8; 120; 28; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 8; 130; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 8; 140; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 8; 150; 28; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 30; 9; 25; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 9; 40; 18; 50; 0; 0; 0; 0; 1; 3; 1; 145; 
3; 9; 50; 17; 47; 1; 18; 1; 0; 0; 0; 0; 0; 
3; 9; 60; 29; 81; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 70; 33; 92; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 80; 34; 94; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 90; 36; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 9; 100; 36; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 110; 35; 97; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 120; 36; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 130; 36; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 140; 36; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 9; 150; 36; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 10; 30; 10; 22; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 10; 40; 16; 36; 0; 0; 0; 0; 1; 22; 0; 0; 
3; 10; 50; 20; 44; 1; 3; 1; 0; 1; 2; 1; 17; 
3; 10; 60; 30; 67; 1; 7; 0; 0; 1; 0; 1; 0; 
3; 10; 70; 38; 84; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 10; 80; 41; 91; 1; 0; 1; 0; 1; 0; 1; 12; 
3; 10; 90; 45; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 10; 100; 42; 93; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 10; 110; 45; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 10; 120; 45; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 10; 130; 45; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 10; 140; 45; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 10; 150; 45; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 11; 30; 13; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 11; 40; 18; 33; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 11; 50; 31; 56; 1; 2; 1; 0; 1; 3; 0; 0; 
3; 11; 60; 35; 64; 1; 0; 1; 17; 1; 0; 1; 0; 
3; 11; 70; 41; 75; 1; 0; 1; 0; 1; 0; 0; 0; 
3; 11; 80; 48; 87; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 11; 90; 53; 96; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 11; 100; 55; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 11; 110; 55; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 11; 120; 55; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 11; 130; 55; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 11; 140; 55; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 11; 150; 55; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 12; 30; 8; 12; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 12; 40; 17; 26; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 12; 50; 40; 61; 0; 0; 0; 0; 1; 19; 0; 0; 
3; 12; 60; 38; 58; 1; 121; 0; 0; 1; 0; 1; 330; 
3; 12; 70; 58; 88; 1; 1; 1; 0; 1; 0; 1; 0; 
3; 12; 80; 63; 95; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 12; 90; 64; 97; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 12; 100; 66; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 12; 110; 65; 98; 1; 0; 1; 0; 1; 0; 1; 56; 
3; 12; 120; 65; 98; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 12; 130; 66; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 12; 140; 66; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 12; 150; 66; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 13; 30; 12; 15; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 13; 40; 19; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 13; 50; 38; 49; 1; 9; 1; 0; 1; 71; 0; 0; 
3; 13; 60; 58; 74; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 13; 70; 47; 60; 1; 3; 1; 40; 1; 7; 1; 30; 
3; 13; 80; 67; 86; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 13; 90; 75; 96; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 13; 100; 77; 99; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 13; 110; 78; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 13; 120; 78; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 13; 130; 78; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 13; 140; 78; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 13; 150; 78; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 14; 30; 21; 23; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 14; 40; 36; 40; 1; 31; 0; 0; 1; 2; 0; 0; 
3; 14; 50; 57; 63; 1; 20; 0; 0; 1; 0; 1; 1; 
3; 14; 60; 49; 54; 1; 1; 0; 0; 1; 0; 0; 0; 
3; 14; 70; 74; 81; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 14; 80; 84; 92; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 14; 90; 87; 96; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 14; 100; 88; 97; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 14; 110; 89; 98; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 14; 120; 91; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 14; 130; 91; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 14; 140; 91; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 14; 150; 91; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 15; 30; 21; 20; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 15; 40; 38; 36; 0; 0; 0; 0; 1; 6; 0; 0; 
3; 15; 50; 51; 49; 1; 42; 1; 1; 1; 2; 1; 1; 
3; 15; 60; 62; 59; 1; 0; 1; 0; 1; 11; 1; 0; 
3; 15; 70; 90; 86; 1; 0; 1; 0; 1; 1; 1; 0; 
3; 15; 80; 100; 95; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 15; 90; 94; 90; 1; 0; 1; 0; 1; 1; 1; 0; 
3; 15; 100; 103; 98; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 15; 110; 105; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 15; 120; 105; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 15; 130; 105; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 15; 140; 105; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 15; 150; 105; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 16; 30; 27; 23; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 16; 40; 30; 25; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 16; 50; 57; 48; 1; 48; 0; 0; 1; 10; 0; 0; 
3; 16; 60; 72; 60; 1; 0; 1; 70; 1; 0; 1; 4; 
3; 16; 70; 95; 79; 1; 0; 1; 0; 1; 0; 0; 0; 
3; 16; 80; 86; 72; 1; 1; 1; 9; 1; 1; 1; 0; 
3; 16; 90; 114; 95; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 16; 100; 120; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 16; 110; 118; 98; 1; 0; 1; 2; 1; 0; 1; 1; 
3; 16; 120; 120; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 16; 130; 120; 100; 1; 0; 1; 0; 1; 1; 1; 0; 
3; 16; 140; 120; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 16; 150; 120; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 17; 30; 33; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 17; 40; 33; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 17; 50; 61; 45; 1; 33; 0; 0; 1; 5; 0; 0; 
3; 17; 60; 60; 44; 1; 100; 0; 0; 1; 5; 0; 0; 
3; 17; 70; 91; 67; 1; 1; 1; 0; 1; 1; 0; 0; 
3; 17; 80; 117; 86; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 17; 90; 131; 96; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 17; 100; 134; 99; 1; 0; 1; 0; 1; 0; 0; 0; 
3; 17; 110; 136; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 17; 120; 136; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 17; 130; 136; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 17; 140; 136; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 17; 150; 136; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 18; 30; 37; 24; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 18; 40; 48; 31; 1; 44; 0; 0; 0; 0; 0; 0; 
3; 18; 50; 57; 37; 1; 34; 0; 0; 1; 3; 0; 0; 
3; 18; 60; 91; 59; 1; 5; 1; 1; 1; 0; 1; 286; 
3; 18; 70; 122; 80; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 18; 80; 129; 84; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 18; 90; 147; 96; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 18; 100; 148; 97; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 18; 110; 153; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 18; 120; 153; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 18; 130; 153; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 18; 140; 153; 100; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 18; 150; 153; 100; 1; 0; 1; 0; 1; 0; 1; 8; 
3; 19; 30; 31; 18; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 19; 40; 70; 41; 1; 4; 0; 0; 1; 0; 0; 0; 
3; 19; 50; 113; 66; 1; 1; 1; 1; 1; 0; 1; 223; 
3; 19; 60; 134; 78; 1; 1; 1; 1; 1; 0; 1; 1; 
3; 19; 70; 143; 84; 1; 1; 1; 0; 1; 0; 1; 1; 
3; 19; 80; 156; 91; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 19; 90; 163; 95; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 19; 100; 170; 99; 1; 0; 1; 0; 1; 0; 1; 0; 
3; 19; 110; 171; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 19; 120; 171; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 19; 130; 171; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 19; 140; 171; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 19; 150; 171; 100; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 20; 30; 55; 29; 0; 0; 0; 0; 0; 0; 0; 0; 
3; 20; 40; 65; 34; 0; 0; 0; 0; 1; 1; 0; 0; 
3; 20; 50; 73; 38; 1; 25; 0; 0; 1; 21; 1; 0; 
3; 20; 60; 121; 64; 1; 0; 1; 1; 1; 1; 1; 1; 
3; 20; 70; 137; 72; 1; 1; 1; 0; 1; 0; 1; 1; 
3; 20; 80; 168; 88; 1; 1; 1; 0; 1; 0; 1; 1; 
3; 20; 90; 173; 91; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 20; 100; 187; 98; 1; 0; 1; 0; 1; 0; 1; 1; 
3; 20; 110; 188; 99; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 20; 120; 190; 100; 1; 0; 1; 1; 1; 0; 1; 1; 
3; 20; 130; 190; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
3; 20; 140; 190; 100; 1; 0; 1; 1; 1; 0; 1; 0; 
