iter; numVertices; distance; numEdges; edgeProbability; TS_D_ok; TS_D_time; TS_R_ok; TS_R_time; 
24; 24; 24; 38; 14; 0; 0; 0; 0; 
24; 24; 26; 37; 13; 0; 0; 0; 0; 
24; 24; 28; 54; 20; 0; 0; 0; 0; 
24; 24; 30; 51; 18; 0; 0; 0; 0; 
24; 24; 32; 65; 24; 0; 0; 1; 112; 
24; 24; 34; 77; 28; 0; 0; 1; 52; 
24; 24; 36; 76; 28; 0; 0; 0; 0; 
24; 24; 38; 86; 31; 0; 0; 1; 13; 
24; 24; 40; 97; 35; 1; 233; 1; 13; 
24; 24; 42; 108; 39; 1; 50; 1; 18; 
24; 24; 44; 116; 42; 1; 56; 1; 3; 
24; 24; 46; 128; 46; 1; 15; 1; 1; 
24; 24; 48; 141; 51; 1; 3; 1; 4; 
24; 24; 50; 143; 52; 1; 1; 1; 2; 
24; 26; 20; 26; 8; 0; 0; 0; 0; 
24; 26; 22; 44; 14; 0; 0; 0; 0; 
24; 26; 24; 46; 14; 0; 0; 0; 0; 
24; 26; 26; 59; 18; 0; 0; 0; 0; 
24; 26; 28; 56; 17; 0; 0; 0; 0; 
24; 26; 30; 62; 19; 0; 0; 0; 0; 
24; 26; 32; 89; 27; 0; 0; 1; 107; 
24; 26; 34; 94; 29; 0; 0; 1; 162; 
24; 26; 36; 115; 35; 0; 0; 1; 4; 
24; 26; 38; 103; 32; 1; 167; 1; 27; 
24; 26; 40; 101; 31; 1; 656; 1; 46; 
24; 26; 42; 109; 34; 0; 0; 1; 5; 
24; 26; 44; 129; 40; 1; 34; 1; 7; 
24; 26; 46; 146; 45; 1; 3; 1; 1; 
24; 26; 48; 151; 46; 1; 1; 1; 1; 
24; 26; 50; 171; 53; 1; 11; 1; 4; 
24; 28; 20; 33; 9; 0; 0; 0; 0; 
24; 28; 22; 47; 12; 0; 0; 0; 0; 
24; 28; 24; 42; 11; 0; 0; 0; 0; 
24; 28; 26; 53; 14; 0; 0; 0; 0; 
24; 28; 28; 58; 15; 0; 0; 0; 0; 
24; 28; 30; 81; 21; 0; 0; 1; 669; 
24; 28; 32; 118; 31; 0; 0; 1; 71; 
24; 28; 34; 103; 27; 0; 0; 1; 29; 
24; 28; 36; 103; 27; 0; 0; 1; 60; 
24; 28; 38; 130; 34; 1; 218; 1; 11; 
24; 28; 40; 129; 34; 1; 323; 1; 9; 
24; 28; 42; 146; 39; 1; 184; 1; 28; 
24; 28; 44; 126; 33; 1; 17; 1; 25; 
24; 28; 46; 179; 47; 1; 12; 1; 2; 
24; 28; 48; 175; 46; 0; 0; 1; 0; 
24; 28; 50; 185; 49; 1; 6; 1; 1; 
24; 30; 20; 43; 10; 0; 0; 0; 0; 
24; 30; 22; 59; 14; 0; 0; 0; 0; 
24; 30; 24; 65; 15; 0; 0; 0; 0; 
24; 30; 26; 74; 17; 0; 0; 0; 0; 
24; 30; 28; 85; 20; 0; 0; 1; 240; 
24; 30; 30; 125; 29; 0; 0; 1; 30; 
24; 30; 32; 95; 22; 0; 0; 1; 729; 
24; 30; 34; 119; 27; 0; 0; 1; 46; 
24; 30; 36; 137; 31; 0; 0; 1; 29; 
24; 30; 38; 127; 29; 1; 451; 1; 106; 
24; 30; 40; 130; 30; 0; 0; 1; 15; 
24; 30; 42; 176; 40; 1; 250; 1; 7; 
24; 30; 44; 189; 43; 1; 169; 1; 1; 
24; 30; 46; 186; 43; 1; 21; 1; 16; 
24; 30; 48; 163; 37; 1; 105; 1; 5; 
24; 30; 50; 230; 53; 1; 4; 1; 2; 
24; 32; 20; 55; 11; 0; 0; 0; 0; 
24; 32; 22; 71; 14; 0; 0; 0; 0; 
24; 32; 24; 65; 13; 0; 0; 0; 0; 
24; 32; 26; 90; 18; 0; 0; 0; 0; 
24; 32; 28; 82; 17; 0; 0; 0; 0; 
24; 32; 30; 89; 18; 0; 0; 0; 0; 
24; 32; 32; 146; 29; 0; 0; 1; 9; 
24; 32; 34; 131; 26; 0; 0; 1; 42; 
24; 32; 36; 135; 27; 0; 0; 1; 67; 
24; 32; 38; 161; 32; 0; 0; 1; 19; 
24; 32; 40; 155; 31; 0; 0; 1; 26; 
24; 32; 42; 223; 45; 1; 97; 1; 2; 
24; 32; 44; 178; 36; 1; 125; 1; 14; 
24; 32; 46; 205; 41; 1; 21; 1; 14; 
24; 32; 48; 221; 45; 1; 1; 1; 11; 
24; 32; 50; 225; 45; 1; 1; 1; 2; 
24; 34; 20; 59; 11; 0; 0; 0; 0; 
24; 34; 22; 64; 11; 0; 0; 0; 0; 
24; 34; 24; 85; 15; 0; 0; 0; 0; 
24; 34; 26; 78; 14; 0; 0; 0; 0; 
24; 34; 28; 104; 19; 0; 0; 1; 658; 
24; 34; 30; 125; 22; 1; 310; 1; 419; 
24; 34; 32; 126; 22; 0; 0; 1; 60; 
24; 34; 34; 159; 28; 0; 0; 1; 180; 
24; 34; 36; 157; 28; 1; 307; 1; 212; 
24; 34; 38; 172; 31; 0; 0; 1; 30; 
24; 34; 40; 184; 33; 1; 139; 1; 20; 
24; 34; 42; 220; 39; 1; 111; 1; 6; 
24; 34; 44; 202; 36; 0; 0; 1; 27; 
24; 34; 46; 334; 60; 1; 69; 1; 2; 
24; 34; 48; 222; 40; 1; 87; 1; 54; 
24; 34; 50; 260; 46; 1; 16; 1; 4; 
24; 36; 20; 69; 11; 0; 0; 0; 0; 
24; 36; 22; 91; 14; 0; 0; 0; 0; 
24; 36; 24; 97; 15; 0; 0; 0; 0; 
24; 36; 26; 151; 24; 0; 0; 0; 0; 
24; 36; 28; 117; 19; 0; 0; 1; 440; 
24; 36; 30; 127; 20; 0; 0; 0; 0; 
24; 36; 32; 151; 24; 0; 0; 1; 136; 
24; 36; 34; 168; 27; 1; 200; 1; 73; 
24; 36; 36; 186; 30; 0; 0; 1; 55; 
24; 36; 38; 233; 37; 0; 0; 1; 13; 
24; 36; 40; 215; 34; 1; 173; 1; 54; 
24; 36; 42; 215; 34; 1; 280; 1; 29; 
24; 36; 44; 255; 40; 1; 51; 1; 18; 
24; 36; 46; 299; 47; 1; 37; 1; 2; 
24; 36; 48; 339; 54; 1; 3; 1; 1; 
24; 36; 50; 361; 57; 1; 42; 1; 1; 
24; 38; 20; 74; 11; 0; 0; 0; 0; 
24; 38; 22; 91; 13; 0; 0; 0; 0; 
24; 38; 24; 103; 15; 0; 0; 0; 0; 
24; 38; 26; 131; 19; 0; 0; 1; 739; 
24; 38; 28; 135; 19; 0; 0; 1; 325; 
24; 38; 30; 162; 23; 0; 0; 1; 60; 
24; 38; 32; 163; 23; 0; 0; 0; 0; 
24; 38; 34; 155; 22; 0; 0; 1; 414; 
24; 38; 36; 214; 30; 1; 829; 1; 12; 
24; 38; 38; 248; 35; 1; 186; 1; 15; 
24; 38; 40; 243; 35; 1; 132; 1; 18; 
24; 38; 42; 239; 34; 1; 342; 1; 19; 
24; 38; 44; 243; 35; 1; 309; 1; 16; 
24; 38; 46; 271; 39; 1; 406; 1; 33; 
24; 38; 48; 312; 44; 1; 156; 1; 5; 
24; 38; 50; 347; 49; 1; 64; 1; 3; 
24; 40; 20; 74; 9; 0; 0; 0; 0; 
24; 40; 22; 94; 12; 0; 0; 0; 0; 
24; 40; 24; 106; 14; 0; 0; 0; 0; 
24; 40; 26; 133; 17; 0; 0; 0; 0; 
24; 40; 28; 120; 15; 0; 0; 0; 0; 
24; 40; 30; 161; 21; 0; 0; 1; 822; 
24; 40; 32; 150; 19; 0; 0; 0; 0; 
24; 40; 34; 217; 28; 0; 0; 1; 22; 
24; 40; 36; 203; 26; 0; 0; 1; 88; 
24; 40; 38; 281; 36; 0; 0; 1; 20; 
24; 40; 40; 259; 33; 1; 742; 1; 16; 
24; 40; 42; 341; 44; 1; 51; 1; 12; 
24; 40; 44; 280; 36; 1; 501; 1; 15; 
24; 40; 46; 300; 38; 1; 198; 1; 7; 
24; 40; 48; 383; 49; 1; 30; 1; 3; 
24; 40; 50; 429; 55; 1; 148; 1; 1; 
25; 10; 20; 5; 11; 0; 0; 0; 0; 
25; 10; 22; 5; 11; 0; 0; 0; 0; 
25; 10; 24; 6; 13; 0; 0; 0; 0; 
25; 10; 26; 4; 9; 0; 0; 0; 0; 
25; 10; 28; 5; 11; 0; 0; 0; 0; 
25; 10; 30; 8; 18; 0; 0; 0; 0; 
25; 10; 32; 16; 36; 0; 0; 1; 42; 
25; 10; 34; 14; 31; 0; 0; 0; 0; 
25; 10; 36; 13; 29; 0; 0; 0; 0; 
25; 10; 38; 11; 24; 0; 0; 0; 0; 
25; 10; 40; 12; 27; 0; 0; 0; 0; 
25; 10; 42; 14; 31; 0; 0; 0; 0; 
25; 10; 44; 15; 33; 0; 0; 0; 0; 
25; 10; 46; 16; 36; 0; 0; 1; 58; 
25; 10; 48; 19; 42; 0; 0; 1; 20; 
25; 10; 50; 16; 36; 0; 0; 1; 0; 
25; 12; 20; 4; 6; 0; 0; 0; 0; 
25; 12; 22; 11; 17; 0; 0; 0; 0; 
25; 12; 24; 10; 15; 0; 0; 0; 0; 
25; 12; 26; 15; 23; 0; 0; 0; 0; 
25; 12; 28; 9; 14; 0; 0; 0; 0; 
25; 12; 30; 11; 17; 0; 0; 0; 0; 
25; 12; 32; 14; 21; 0; 0; 0; 0; 
25; 12; 34; 18; 27; 0; 0; 0; 0; 
25; 12; 36; 17; 26; 0; 0; 0; 0; 
25; 12; 38; 26; 39; 1; 47; 0; 0; 
25; 12; 40; 21; 32; 0; 0; 0; 0; 
25; 12; 42; 26; 39; 1; 134; 1; 71; 
25; 12; 44; 28; 42; 1; 71; 0; 0; 
25; 12; 46; 27; 41; 0; 0; 1; 0; 
25; 12; 48; 37; 56; 1; 12; 1; 1; 
25; 12; 50; 42; 64; 0; 0; 1; 0; 
25; 14; 20; 6; 7; 0; 0; 0; 0; 
25; 14; 22; 18; 20; 0; 0; 0; 0; 
25; 14; 24; 9; 10; 0; 0; 0; 0; 
25; 14; 26; 12; 13; 0; 0; 0; 0; 
25; 14; 28; 21; 23; 0; 0; 0; 0; 
25; 14; 30; 22; 24; 0; 0; 0; 0; 
25; 14; 32; 23; 25; 0; 0; 0; 0; 
25; 14; 34; 16; 18; 0; 0; 0; 0; 
25; 14; 36; 25; 27; 0; 0; 0; 0; 
25; 14; 38; 30; 33; 0; 0; 1; 37; 
25; 14; 40; 38; 42; 1; 217; 0; 0; 
25; 14; 42; 24; 26; 0; 0; 0; 0; 
25; 14; 44; 40; 44; 1; 399; 1; 1; 
25; 14; 46; 33; 36; 1; 41; 0; 0; 
25; 14; 48; 43; 47; 1; 13; 1; 3; 
25; 14; 50; 50; 55; 1; 8; 1; 0; 
25; 16; 20; 7; 6; 0; 0; 0; 0; 
25; 16; 22; 11; 9; 0; 0; 0; 0; 
25; 16; 24; 14; 12; 0; 0; 0; 0; 
25; 16; 26; 20; 17; 0; 0; 0; 0; 
25; 16; 28; 25; 21; 0; 0; 0; 0; 
25; 16; 30; 18; 15; 0; 0; 0; 0; 
25; 16; 32; 35; 29; 0; 0; 0; 0; 
25; 16; 34; 34; 28; 0; 0; 0; 0; 
25; 16; 36; 52; 43; 0; 0; 1; 31; 
25; 16; 38; 35; 29; 0; 0; 0; 0; 
25; 16; 40; 44; 37; 0; 0; 1; 5; 
25; 16; 42; 42; 35; 1; 170; 1; 14; 
25; 16; 44; 43; 36; 1; 90; 1; 8; 
25; 16; 46; 37; 31; 0; 0; 0; 0; 
25; 16; 48; 74; 62; 1; 0; 1; 1; 
25; 16; 50; 55; 46; 1; 4; 1; 3; 
25; 18; 20; 17; 11; 0; 0; 0; 0; 
25; 18; 22; 18; 12; 0; 0; 0; 0; 
25; 18; 24; 23; 15; 0; 0; 0; 0; 
25; 18; 26; 26; 17; 0; 0; 0; 0; 
25; 18; 28; 35; 23; 0; 0; 0; 0; 
25; 18; 30; 29; 19; 0; 0; 0; 0; 
25; 18; 32; 39; 25; 0; 0; 1; 346; 
25; 18; 34; 51; 33; 1; 12; 1; 0; 
25; 18; 36; 48; 31; 0; 0; 0; 0; 
25; 18; 38; 38; 25; 0; 0; 0; 0; 
25; 18; 40; 43; 28; 0; 0; 0; 0; 
25; 18; 42; 53; 35; 1; 33; 1; 27; 
25; 18; 44; 55; 36; 1; 1; 1; 38; 
25; 18; 46; 64; 42; 1; 8; 1; 1; 
25; 18; 48; 76; 50; 1; 1; 1; 1; 
25; 18; 50; 76; 50; 1; 1; 1; 0; 
25; 20; 20; 19; 10; 0; 0; 0; 0; 
25; 20; 22; 19; 10; 0; 0; 0; 0; 
25; 20; 24; 25; 13; 0; 0; 0; 0; 
25; 20; 26; 34; 18; 0; 0; 0; 0; 
25; 20; 28; 48; 25; 0; 0; 0; 0; 
25; 20; 30; 34; 18; 0; 0; 0; 0; 
25; 20; 32; 48; 25; 0; 0; 0; 0; 
25; 20; 34; 47; 25; 0; 0; 1; 226; 
25; 20; 36; 64; 34; 1; 166; 0; 0; 
25; 20; 38; 62; 33; 0; 0; 0; 0; 
25; 20; 40; 66; 35; 0; 0; 1; 111; 
25; 20; 42; 61; 32; 1; 369; 1; 259; 
25; 20; 44; 80; 42; 1; 68; 1; 3; 
25; 20; 46; 78; 41; 1; 42; 1; 9; 
25; 20; 48; 117; 62; 1; 1; 1; 0; 
25; 20; 50; 99; 52; 0; 0; 1; 3; 
25; 22; 20; 21; 9; 0; 0; 0; 0; 
25; 22; 22; 22; 10; 0; 0; 0; 0; 
25; 22; 24; 36; 16; 0; 0; 0; 0; 
25; 22; 26; 37; 16; 0; 0; 0; 0; 
25; 22; 28; 39; 17; 0; 0; 0; 0; 
25; 22; 30; 41; 18; 0; 0; 0; 0; 
25; 22; 32; 49; 21; 0; 0; 0; 0; 
25; 22; 34; 72; 31; 0; 0; 1; 103; 
25; 22; 36; 62; 27; 0; 0; 1; 5; 
25; 22; 38; 82; 35; 0; 0; 1; 8; 
25; 22; 40; 83; 36; 1; 47; 1; 53; 
25; 22; 42; 84; 36; 1; 31; 1; 13; 
25; 22; 44; 99; 43; 1; 41; 1; 6; 
25; 22; 46; 83; 36; 1; 25; 1; 9; 
25; 22; 48; 112; 48; 1; 6; 1; 0; 
25; 22; 50; 114; 49; 1; 2; 1; 5; 
25; 24; 20; 27; 10; 0; 0; 0; 0; 
25; 24; 22; 38; 14; 0; 0; 0; 0; 
25; 24; 24; 41; 15; 0; 0; 0; 0; 
25; 24; 26; 40; 14; 0; 0; 0; 0; 
25; 24; 28; 45; 16; 0; 0; 0; 0; 
25; 24; 30; 62; 22; 0; 0; 1; 65; 
25; 24; 32; 64; 23; 0; 0; 1; 65; 
25; 24; 34; 65; 24; 0; 0; 0; 0; 
25; 24; 36; 83; 30; 0; 0; 1; 145; 
25; 24; 38; 103; 37; 1; 28; 1; 12; 
25; 24; 40; 78; 28; 0; 0; 1; 196; 
25; 24; 42; 103; 37; 0; 0; 1; 3; 
25; 24; 44; 136; 49; 1; 5; 1; 1; 
25; 24; 46; 120; 43; 1; 7; 1; 1; 
25; 24; 48; 121; 44; 1; 31; 1; 2; 
25; 24; 50; 119; 43; 1; 43; 1; 9; 
25; 26; 20; 32; 10; 0; 0; 0; 0; 
25; 26; 22; 37; 11; 0; 0; 0; 0; 
25; 26; 24; 47; 14; 0; 0; 0; 0; 
25; 26; 26; 69; 21; 0; 0; 0; 0; 
25; 26; 28; 57; 18; 0; 0; 0; 0; 
25; 26; 30; 61; 19; 0; 0; 0; 0; 
25; 26; 32; 77; 24; 0; 0; 1; 64; 
25; 26; 34; 78; 24; 0; 0; 1; 179; 
25; 26; 36; 107; 33; 0; 0; 0; 0; 
25; 26; 38; 91; 28; 0; 0; 1; 5; 
25; 26; 40; 92; 28; 1; 246; 1; 20; 
25; 26; 42; 97; 30; 1; 34; 1; 8; 
25; 26; 44; 137; 42; 1; 13; 1; 29; 
25; 26; 46; 161; 50; 1; 25; 1; 2; 
25; 26; 48; 115; 35; 1; 53; 1; 14; 
25; 26; 50; 167; 51; 1; 3; 1; 1; 
25; 28; 20; 40; 11; 0; 0; 0; 0; 
25; 28; 22; 59; 16; 0; 0; 0; 0; 
25; 28; 24; 39; 10; 0; 0; 0; 0; 
25; 28; 26; 67; 18; 0; 0; 0; 0; 
25; 28; 28; 84; 22; 0; 0; 0; 0; 
25; 28; 30; 70; 19; 0; 0; 0; 0; 
25; 28; 32; 106; 28; 0; 0; 1; 128; 
25; 28; 34; 102; 27; 0; 0; 1; 219; 
25; 28; 36; 109; 29; 0; 0; 1; 99; 
25; 28; 38; 116; 31; 1; 66; 1; 21; 
25; 28; 40; 124; 33; 1; 358; 1; 24; 
25; 28; 42; 130; 34; 1; 120; 1; 50; 
25; 28; 44; 203; 54; 1; 0; 1; 1; 
25; 28; 46; 142; 38; 1; 18; 1; 33; 
25; 28; 48; 159; 42; 1; 26; 1; 8; 
25; 28; 50; 157; 42; 1; 3; 1; 7; 
25; 30; 20; 46; 11; 0; 0; 0; 0; 
25; 30; 22; 53; 12; 0; 0; 0; 0; 
25; 30; 24; 49; 11; 0; 0; 0; 0; 
25; 30; 26; 77; 18; 0; 0; 0; 0; 
25; 30; 28; 107; 25; 0; 0; 1; 37; 
25; 30; 30; 96; 22; 0; 0; 0; 0; 
25; 30; 32; 106; 24; 0; 0; 1; 286; 
25; 30; 34; 111; 26; 0; 0; 1; 292; 
25; 30; 36; 130; 30; 0; 0; 1; 16; 
25; 30; 38; 117; 27; 0; 0; 1; 219; 
25; 30; 40; 125; 29; 1; 304; 1; 43; 
25; 30; 42; 145; 33; 0; 0; 1; 18; 
25; 30; 44; 178; 41; 1; 25; 1; 38; 
25; 30; 46; 177; 41; 1; 47; 1; 8; 
25; 30; 48; 216; 50; 1; 225; 1; 3; 
25; 30; 50; 196; 45; 1; 124; 1; 6; 
25; 32; 20; 50; 10; 0; 0; 0; 0; 
25; 32; 22; 49; 10; 0; 0; 0; 0; 
25; 32; 24; 58; 12; 0; 0; 0; 0; 
25; 32; 26; 99; 20; 0; 0; 0; 0; 
25; 32; 28; 83; 17; 0; 0; 0; 0; 
25; 32; 30; 104; 21; 0; 0; 1; 201; 
25; 32; 32; 112; 23; 0; 0; 1; 32; 
25; 32; 34; 143; 29; 0; 0; 1; 6; 
25; 32; 36; 169; 34; 0; 0; 1; 49; 
25; 32; 38; 195; 39; 0; 0; 1; 7; 
25; 32; 40; 142; 29; 1; 277; 1; 19; 
25; 32; 42; 181; 36; 1; 51; 1; 52; 
25; 32; 44; 185; 37; 1; 310; 1; 4; 
25; 32; 46; 198; 40; 1; 228; 1; 21; 
25; 32; 48; 224; 45; 1; 53; 1; 6; 
25; 32; 50; 231; 47; 1; 18; 1; 3; 
25; 34; 20; 58; 10; 0; 0; 0; 0; 
25; 34; 22; 64; 11; 0; 0; 0; 0; 
25; 34; 24; 78; 14; 0; 0; 0; 0; 
25; 34; 26; 107; 19; 0; 0; 0; 0; 
25; 34; 28; 108; 19; 0; 0; 0; 0; 
25; 34; 30; 121; 22; 0; 0; 0; 0; 
25; 34; 32; 150; 27; 0; 0; 1; 39; 
25; 34; 34; 151; 27; 0; 0; 1; 248; 
25; 34; 36; 176; 31; 0; 0; 1; 28; 
25; 34; 38; 152; 27; 0; 0; 1; 132; 
25; 34; 40; 215; 38; 0; 0; 1; 20; 
25; 34; 42; 185; 33; 1; 322; 1; 6; 
25; 34; 44; 230; 41; 1; 128; 1; 5; 
25; 34; 46; 233; 42; 1; 386; 1; 19; 
25; 34; 48; 297; 53; 1; 11; 1; 4; 
25; 34; 50; 297; 53; 1; 3; 1; 1; 
25; 36; 20; 83; 13; 0; 0; 0; 0; 
25; 36; 22; 74; 12; 0; 0; 0; 0; 
25; 36; 24; 123; 20; 0; 0; 1; 321; 
25; 36; 26; 107; 17; 0; 0; 0; 0; 
25; 36; 28; 110; 17; 0; 0; 1; 389; 
25; 36; 30; 137; 22; 0; 0; 0; 0; 
25; 36; 32; 135; 21; 0; 0; 1; 52; 
25; 36; 34; 161; 26; 0; 0; 1; 27; 
25; 36; 36; 165; 26; 0; 0; 1; 163; 
25; 36; 38; 181; 29; 1; 203; 1; 173; 
25; 36; 40; 198; 31; 0; 0; 1; 13; 
25; 36; 42; 242; 38; 1; 140; 1; 19; 
25; 36; 44; 257; 41; 1; 75; 1; 11; 
25; 36; 46; 337; 53; 1; 20; 1; 2; 
25; 36; 48; 274; 43; 1; 159; 1; 15; 
25; 36; 50; 296; 47; 1; 620; 1; 1; 
25; 38; 20; 77; 11; 0; 0; 0; 0; 
25; 38; 22; 83; 12; 0; 0; 0; 0; 
25; 38; 24; 95; 14; 0; 0; 0; 0; 
25; 38; 26; 143; 20; 0; 0; 1; 871; 
25; 38; 28; 128; 18; 0; 0; 1; 298; 
25; 38; 30; 152; 22; 0; 0; 1; 132; 
25; 38; 32; 179; 25; 0; 0; 1; 169; 
25; 38; 34; 167; 24; 0; 0; 1; 60; 
25; 38; 36; 180; 26; 0; 0; 1; 34; 
25; 38; 38; 216; 31; 0; 0; 1; 12; 
25; 38; 40; 263; 37; 1; 232; 1; 2; 
25; 38; 42; 255; 36; 1; 47; 1; 5; 
25; 38; 44; 273; 39; 0; 0; 1; 3; 
25; 38; 46; 310; 44; 1; 170; 1; 2; 
25; 38; 48; 308; 44; 1; 10; 1; 14; 
25; 38; 50; 388; 55; 1; 2; 1; 1; 
25; 40; 20; 71; 9; 0; 0; 0; 0; 
25; 40; 22; 96; 12; 0; 0; 0; 0; 
25; 40; 24; 118; 15; 0; 0; 0; 0; 
25; 40; 26; 144; 18; 0; 0; 1; 277; 
25; 40; 28; 139; 18; 0; 0; 0; 0; 
25; 40; 30; 161; 21; 0; 0; 1; 220; 
25; 40; 32; 246; 32; 0; 0; 1; 60; 
25; 40; 34; 180; 23; 1; 344; 1; 195; 
25; 40; 36; 198; 25; 0; 0; 1; 54; 
25; 40; 38; 246; 32; 0; 0; 1; 20; 
25; 40; 40; 259; 33; 1; 321; 1; 59; 
25; 40; 42; 303; 39; 1; 417; 1; 4; 
25; 40; 44; 305; 39; 1; 13; 1; 6; 
25; 40; 46; 389; 50; 1; 67; 1; 6; 
25; 40; 48; 377; 48; 1; 32; 1; 22; 
25; 40; 50; 355; 46; 1; 48; 1; 9; 
26; 10; 20; 5; 11; 0; 0; 0; 0; 
26; 10; 22; 8; 18; 0; 0; 0; 0; 
26; 10; 24; 10; 22; 0; 0; 0; 0; 
26; 10; 26; 8; 18; 0; 0; 0; 0; 
26; 10; 28; 8; 18; 0; 0; 0; 0; 
26; 10; 30; 10; 22; 0; 0; 0; 0; 
26; 10; 32; 10; 22; 0; 0; 0; 0; 
26; 10; 34; 13; 29; 0; 0; 0; 0; 
26; 10; 36; 12; 27; 0; 0; 0; 0; 
26; 10; 38; 15; 33; 0; 0; 0; 0; 
26; 10; 40; 13; 29; 0; 0; 0; 0; 
26; 10; 42; 7; 16; 0; 0; 0; 0; 
26; 10; 44; 24; 53; 1; 2; 1; 0; 
26; 10; 46; 23; 51; 1; 0; 1; 4; 
26; 10; 48; 21; 47; 0; 0; 1; 2; 
26; 10; 50; 13; 29; 0; 0; 0; 0; 
26; 12; 20; 5; 8; 0; 0; 0; 0; 
26; 12; 22; 9; 14; 0; 0; 0; 0; 
26; 12; 24; 18; 27; 0; 0; 0; 0; 
26; 12; 26; 14; 21; 0; 0; 0; 0; 
26; 12; 28; 14; 21; 0; 0; 0; 0; 
26; 12; 30; 13; 20; 0; 0; 0; 0; 
26; 12; 32; 14; 21; 0; 0; 0; 0; 
26; 12; 34; 15; 23; 0; 0; 0; 0; 
26; 12; 36; 18; 27; 0; 0; 0; 0; 
26; 12; 38; 16; 24; 0; 0; 0; 0; 
26; 12; 40; 19; 29; 0; 0; 0; 0; 
26; 12; 42; 30; 45; 0; 0; 1; 3; 
26; 12; 44; 28; 42; 0; 0; 0; 0; 
26; 12; 46; 27; 41; 0; 0; 1; 2; 
26; 12; 48; 34; 52; 0; 0; 1; 11; 
26; 12; 50; 37; 56; 1; 50; 1; 1; 
26; 14; 20; 4; 4; 0; 0; 0; 0; 
26; 14; 22; 9; 10; 0; 0; 0; 0; 
26; 14; 24; 9; 10; 0; 0; 0; 0; 
26; 14; 26; 15; 16; 0; 0; 0; 0; 
26; 14; 28; 13; 14; 0; 0; 0; 0; 
26; 14; 30; 22; 24; 0; 0; 0; 0; 
26; 14; 32; 19; 21; 0; 0; 0; 0; 
26; 14; 34; 26; 29; 0; 0; 1; 0; 
26; 14; 36; 25; 27; 0; 0; 0; 0; 
26; 14; 38; 35; 38; 1; 44; 1; 0; 
26; 14; 40; 19; 21; 0; 0; 0; 0; 
26; 14; 42; 43; 47; 1; 46; 1; 2; 
26; 14; 44; 28; 31; 0; 0; 0; 0; 
26; 14; 46; 45; 49; 0; 0; 1; 3; 
26; 14; 48; 40; 44; 1; 155; 1; 37; 
26; 14; 50; 57; 63; 1; 0; 1; 0; 
26; 16; 20; 9; 8; 0; 0; 0; 0; 
26; 16; 22; 21; 18; 0; 0; 0; 0; 
26; 16; 24; 17; 14; 0; 0; 0; 0; 
26; 16; 26; 17; 14; 0; 0; 0; 0; 
26; 16; 28; 20; 17; 0; 0; 0; 0; 
26; 16; 30; 33; 28; 0; 0; 0; 0; 
26; 16; 32; 35; 29; 0; 0; 1; 91; 
26; 16; 34; 41; 34; 1; 10; 0; 0; 
26; 16; 36; 36; 30; 0; 0; 0; 0; 
26; 16; 38; 40; 33; 0; 0; 1; 45; 
26; 16; 40; 50; 42; 1; 18; 1; 1; 
26; 16; 42; 53; 44; 1; 33; 1; 6; 
26; 16; 44; 34; 28; 1; 17; 0; 0; 
26; 16; 46; 61; 51; 1; 11; 1; 0; 
26; 16; 48; 68; 57; 1; 0; 1; 1; 
26; 16; 50; 44; 37; 1; 200; 1; 8; 
26; 18; 20; 19; 12; 0; 0; 0; 0; 
26; 18; 22; 16; 10; 0; 0; 0; 0; 
26; 18; 24; 12; 8; 0; 0; 0; 0; 
26; 18; 26; 24; 16; 0; 0; 0; 0; 
26; 18; 28; 25; 16; 0; 0; 0; 0; 
26; 18; 30; 32; 21; 0; 0; 0; 0; 
26; 18; 32; 32; 21; 0; 0; 0; 0; 
26; 18; 34; 43; 28; 0; 0; 1; 17; 
26; 18; 36; 50; 33; 0; 0; 1; 4; 
26; 18; 38; 49; 32; 0; 0; 1; 21; 
26; 18; 40; 62; 41; 0; 0; 1; 2; 
26; 18; 42; 47; 31; 1; 120; 0; 0; 
26; 18; 44; 56; 37; 1; 29; 1; 3; 
26; 18; 46; 59; 39; 1; 11; 1; 6; 
26; 18; 48; 68; 44; 1; 103; 1; 1; 
26; 18; 50; 76; 50; 0; 0; 1; 1; 
26; 20; 20; 15; 8; 0; 0; 0; 0; 
26; 20; 22; 27; 14; 0; 0; 0; 0; 
26; 20; 24; 24; 13; 0; 0; 0; 0; 
26; 20; 26; 33; 17; 0; 0; 0; 0; 
26; 20; 28; 34; 18; 0; 0; 0; 0; 
26; 20; 30; 40; 21; 0; 0; 0; 0; 
26; 20; 32; 49; 26; 0; 0; 0; 0; 
26; 20; 34; 45; 24; 0; 0; 0; 0; 
26; 20; 36; 54; 28; 0; 0; 1; 49; 
26; 20; 38; 48; 25; 0; 0; 1; 14; 
26; 20; 40; 94; 49; 1; 0; 1; 1; 
26; 20; 42; 62; 33; 1; 12; 1; 374; 
26; 20; 44; 75; 39; 1; 2; 1; 10; 
26; 20; 46; 81; 43; 1; 5; 1; 3; 
26; 20; 48; 84; 44; 1; 25; 1; 1; 
26; 20; 50; 93; 49; 1; 6; 1; 1; 
26; 22; 20; 21; 9; 0; 0; 0; 0; 
26; 22; 22; 27; 12; 0; 0; 0; 0; 
26; 22; 24; 31; 13; 0; 0; 0; 0; 
26; 22; 26; 46; 20; 0; 0; 0; 0; 
